STATEFP,CD,CD_ID,year,State,Region,Division,gisjn_st,st_abbr,CD_ID1,CDIDYR,asnnh_pct,badeg_pct,blknh_pct,hisp_pct,medhhinc,nonwht_pct,pov100_pct,whtnh_pct,dem_vote,repub_vote,total_vote,pct_dem,pct_gop,dist_omit,uncontest_r,uncontest_d,missing
53,3,G5303,1990,Washington,West Region,Pacific Division,G53,WA,WA-03,WA-03-1990,1.503340757,13.14256774,0.430366672,2.325581395,50450.6014,5.933117584,10.71589374,94.06688242,138043,108583,246626,55.97260629,44.02739371,0,0,0,0
53,4,G5304,1990,Washington,West Region,Pacific Division,G53,WA,WA-04,WA-04-1990,0.768221847,13.76388077,0.312554263,7.036387549,43679.3658,10.38186158,14.5281018,89.61813842,106556,103028,209584,50.8416673,49.1583327,0,0,0,0
53,5,G5305,1990,Washington,West Region,Pacific Division,G53,WA,WA-05,WA-05-1990,1.214574899,15.29880478,0.682961898,1.716443529,43309.4322,5.04456328,13.71915394,94.95543672,135965,110443,246408,55.17880913,44.82119087,0,0,0,0
53,6,G5306,1990,Washington,West Region,Pacific Division,G53,WA,WA-06,WA-06-1990,2.366485449,13.80753138,2.382978723,2.844689149,47993.4444,12.53877551,11.96581197,87.46122449,152933,66664,238162,64.21385444,27.99103131,0,0,0,0
53,7,G5307,1990,Washington,West Region,Pacific Division,G53,WA,WA-07,WA-07-1990,6.690843369,34.83015998,3.22032456,3.296578079,56604.3743,16.52295606,8.75307995,83.47704394,222604,54149,283950,78.39549216,19.06990667,0,0,0,0
53,8,G5308,1990,Washington,West Region,Pacific Division,G53,WA,WA-08,WA-08-1990,2.564192572,20.45833475,1.073801079,2.135205699,74294.998,7.532204588,4.777935375,92.46779541,87611,155874,258171,33.93525996,60.37626224,0,0,0,0
53,9,G5309,1990,Washington,West Region,Pacific Division,G53,WA,WA-09,WA-09-1990,5.092475298,17.53851091,3.030954428,3.296137339,58298.9966,12.70703591,8.453505719,87.29296409,110902,91910,212919,52.0864742,43.16665023,0,0,0,0
54,1,G5401,1990,West Virginia,South Region,South Atlantic Division,G54,WV,WV-01,WV-01-1990,0.173711639,9.206586826,0.651041667,0.449260042,36487.4214,1.918238994,18.29038341,98.08176101,172924,0,172924,100,0,0,1,0,0
54,2,G5402,1990,West Virginia,South Region,South Atlantic Division,G54,WV,WV-02,WV-02-1990,0.20773825,9.621993127,0.662554261,0.352733686,36567.211,1.591005516,19.26548397,98.40899448,143988,59102,203090,70.89861638,29.10138362,0,0,0,0
54,3,G5403,1990,West Virginia,South Region,South Atlantic Division,G54,WV,WV-03,WV-03-1990,0.151515152,8.853039544,2.611502347,0.429311621,32104.4336,3.541823662,23.62611555,96.45817634,122279,64012,186291,65.63870504,34.36129496,0,0,0,0
55,1,G5501,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-01,WI-01-1990,0.437344736,13.2093728,0.812459444,1.932573901,56796.5947,4.111123897,6.768784106,95.8888761,147495,104352,256280,57.55228656,40.71796473,0,0,0,0
55,2,G5502,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-02,WI-02-1990,0.338189386,18.50594228,0.25993316,0.868755818,54220.66,1.897321429,6.902792141,98.10267857,108291,183366,292898,36.97225655,62.60404646,0,0,0,0
55,3,G5503,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-03,WI-03-1990,0.243131534,12.09283388,0.081322852,0.394265233,44176.2374,1.105927078,12.13793103,98.89407292,108664,146903,260335,41.74006568,56.42844796,0,0,0,0
55,4,G5504,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-04,WI-04-1990,0.903405142,13.30097087,0.43982407,2.469135802,55227.097,4.655870445,5.101784368,95.34412955,173482,84872,263803,65.76195115,32.17249235,0,0,0,0
55,5,G5505,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-05,WI-05-1990,0.955390938,13.63792137,27.72429984,1.974502314,42887.8167,34.68449346,19.75214475,65.31550654,162344,71085,234176,69.32563542,30.35537374,0,0,0,0
55,6,G5506,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-06,WI-06-1990,0.299586777,11.24111993,0.10086746,0.670765791,54119.1096,1.735742118,7.396901593,98.26425788,128232,143875,272137,47.12038422,52.86859192,0,0,0,0
55,7,G5507,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-07,WI-07-1990,0.241906037,11.60210521,0.069547116,0.385909794,42282.1411,1.569893533,11.41876914,98.43010647,166200,91772,257982,64.42309929,35.57302447,0,0,0,0
55,8,G5508,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-08,WI-08-1990,0.204988042,12.96561605,0.078247261,0.481540931,46025.9054,1.741654572,9.915966387,98.25834543,81792,191704,273532,29.90216867,70.08467017,0,0,0,0
55,9,G5509,1990,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-09,WI-09-1990,0.346022627,16.46376734,0.123246637,0.788430503,65712.1758,1.742920004,3.787237685,98.25708,77362,192898,276787,27.9500121,69.69185692,0,0,0,0
56,0,G5600,1990,Wyoming,West Region,Mountain Division,G56,WY,WY-00,WY-00-1990,0.363825095,15.9648653,0.131701966,4.215949357,46370.4514,5.965858008,10.7507023,94.03414199,77418,113882,196977,39.30306584,57.81487179,1,0,0,0
6,40,G0640,2015,California,West Region,Pacific Division,G06,CA,CA-40,CA-40-2015,0.661375661,6.339254615,2.282718972,89.55866523,37418,98.11680068,28.54613417,1.883199323,106554,0,149297,71.37,0,0,1,0,0
6,2,G0602,2015,California,West Region,Pacific Division,G06,CA,CA-02,CA-02-2015,2.575350183,34.01196916,0.76008723,12.2177348,61901,24.40180021,12.28411687,75.59819979,254194,76572,330766,76.85,23.15,0,0,0,0
6,31,G0631,2015,California,West Region,Pacific Division,G06,CA,CA-31,CA-31-2015,4.82851518,16.81442984,8.838243469,50.9117792,50956,75.58774139,17.10812772,24.41225861,121070,94866,215936,56.07,43.93,0,0,0,0
6,10,G0610,2015,California,West Region,Pacific Division,G06,CA,CA-10,CA-10-2015,4.179295629,14.54777706,1.912863832,37.62095248,52330,52.83821122,17.19657516,47.16178878,116470,124761,241141,48.3,51.74,0,0,0,0
6,9,G0609,2015,California,West Region,Pacific Division,G06,CA,CA-09,CA-09-2015,8.348893038,15.18889746,5.990016639,36.70792079,50925,64.00132714,18.82031501,35.99867286,133163,98992,232155,57.36,42.64,0,0,0,0
32,4,G3204,2015,Nevada,West Region,Mountain Division,G32,NV,NV-04,NV-04-2015,3.83379247,16.66666667,8.861750431,22.38154613,52165,47.47535106,12.16287678,52.52464894,128985,118328,265846,48.52,44.51,0,0,0,0
25,1,G2501,2015,Massachusetts,Northeast Region,New England Division,G25,MA,MA-01,MA-01-2015,1.074141996,27.66034985,1.618764453,4.692307692,58512,10.266584,9.37007874,89.733416,235803,0,349676,67.43,0,0,1,0,0
25,4,G2504,2015,Massachusetts,Northeast Region,New England Division,G25,MA,MA-04,MA-04-2015,3.226524805,45.65159308,2.028563244,3.773109414,85033.5,14.99028943,5.433698377,85.00971057,265823,113055,395304,67.25,28.6,0,0,0,0
25,2,G2502,2015,Massachusetts,Northeast Region,New England Division,G25,MA,MA-02,MA-02-2015,2.506843394,32.21906117,3.168506961,6.150596421,65194,16.34990888,9.713453133,83.65009112,275487,0,363197,75.85,0,0,1,0,0
28,4,G2804,2015,Mississippi,South Region,East South Central Division,G28,MS,MS-04,MS-04-2015,0.241492865,15.67004805,21.63414634,2.395740905,40185,30.38608198,19.99459606,69.61391802,77505,181323,278779,27.8,65.04,0,0,0,0
12,24,G1224,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-24,FL-24-2015,0.767834706,16.004456,33.80043897,32.31449829,36284,91.61939616,23.4914273,8.380603843,-99,0,-99,100,0,0,1,0,1
26,11,G2611,2015,Michigan,Midwest Region,East North Central Division,G26,MI,MI-11,MI-11-2015,3.780313837,38.50364964,4.32038835,2.602870813,70917,18.1503557,6.397896582,81.8496443,152461,200872,379488,40.18,52.93,0,0,0,0
48,22,G4822,2015,Texas,South Region,West South Central Division,G48,TX,TX-22,TX-22-2015,7.203016054,31.55482623,11.27282078,26.6861599,66687.5,54.63721307,9.064308093,45.36278693,123679,181864,305543,40.48,59.52,0,0,0,0
12,14,G1214,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-14,FL-14-2015,2.556158017,30.61527057,10.50473632,19.68415116,45603,47.57754422,15.77785326,52.42245578,195789,121088,316877,61.79,38.21,0,0,0,0
12,2,G1202,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-02,FL-02-2015,0.663507109,17.86681104,12.69951423,4.707792208,40553,24.59532374,17.99544419,75.40467626,102801,231163,343362,29.94,67.32,0,0,0,0
12,10,G1210,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-10,FL-10-2015,2.693817005,23.97983816,12.40810667,20.25858223,45488.5,55.5482127,16.93763631,44.4517873,198491,107498,305989,64.87,35.13,0,0,0,0
18,3,G1803,2015,Indiana,Midwest Region,East North Central Division,G18,IN,IN-03,IN-03-2015,0.452196382,16.81167555,0.691192865,3.13014827,48850,7.546611423,12.01695338,92.45338858,66023,201396,287247,22.98,70.11,0,0,0,0
26,5,G2605,2015,Michigan,Midwest Region,East North Central Division,G26,MI,MI-05,MI-05-2015,0.126727364,15.00764301,3.33779797,3.128059748,42059.5,11.65244374,16.50048669,88.34755626,195279,112102,319291,61.16,35.11,0,0,0,0
34,5,G3405,2015,New Jersey,Northeast Region,Middle Atlantic Division,G34,NJ,NJ-05,NJ-05-2015,5.162116041,39.88598388,1.892983342,8.881897386,93036,20.11011301,5.0020008,79.88988699,172587,157690,337701,51.11,46.7,0,0,0,0
36,17,G3617,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-17,NY-17-2015,4.992798848,46.08805031,5.295279124,12.06516953,95323,28.91347724,5.510752688,71.08652276,193819,0,325571,59.53,0,0,1,0,0
47,3,G4703,2015,Tennessee,South Region,East South Central Division,G47,TN,TN-03,TN-03-2015,0.143454871,15.79914268,1.506024096,1.657285804,40236,7.614322692,16.7566626,92.38567731,76727,176613,266006,28.84,66.39,0,0,0,0
53,4,G5304,2015,Washington,West Region,Pacific Division,G53,WA,WA-04,WA-04-2015,0.551516671,17.7845918,0.387546829,22.06255283,49167,30.02175489,16.00797679,69.97824511,0,229919,229919,0,100,0,0,1,0
17,6,G1706,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-06,IL-06-2015,7.335157451,45.79029377,2.318142624,8.242392658,82657.5,23.25644351,6.022370876,76.74355649,143591,208555,352146,40.78,59.22,0,0,0,0
39,7,G3907,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-07,OH-07-2015,0.258034886,16.97321498,0.960728682,1.333194395,52370,5.315904601,10.22651734,94.6840954,89638,198221,309553,28.96,64.03,0,0,0,0
12,17,G1217,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-17,FL-17-2015,0.512820513,16.68173015,2.517623364,8.985765125,41737,21.91854083,14.08872902,78.08145917,115974,209348,338675,34.24,61.81,0,0,0,0
16,1,G1601,2015,Idaho,West Region,Mountain Division,G16,ID,ID-01,ID-01-2015,0.550242369,20.93132643,0.126858834,4.734126094,43605,10.45387994,14.72868217,89.54612006,113052,242252,355357,31.81,68.17,1,0,0,0
22,5,G2205,2015,Louisiana,South Region,West South Central Division,G22,LA,LA-05,LA-05-2015,0,13.3084073,31.85218642,1.429128449,35684,37.08883982,22.6232409,62.91116018,0,255662,255662,0,100,0,0,1,0
27,8,G2708,2015,Minnesota,Midwest Region,West North Central Division,G27,MN,MN-08,MN-08-2015,0.327112669,19.35596798,0.360430891,1.215174934,49898.5,5.583646641,11.43339833,94.41635336,179097,177088,356971,50.17,49.61,0,0,0,0
32,2,G3202,2015,Nevada,West Region,Mountain Division,G32,NV,NV-02,NV-02-2015,2.521459227,19.66341895,0.859434683,14.91675916,51667,28.51821192,11.77552898,71.48178808,115722,182676,313336,36.93,58.3,0,0,0,0
42,15,G4215,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-15,PA-15-2015,1.047394606,23.45289712,1.829826167,5.458062733,60573,12.21602232,7.023411371,87.78397768,124129,190618,326474,38.02,58.39,0,0,0,0
48,16,G4816,2015,Texas,South Region,West South Central Division,G48,TX,TX-16,TX-16-2015,0.191439902,15.64133494,1.45482389,84.48275862,38469,89.17369309,23.85416667,10.82630691,150228,0,175229,85.73,0,0,1,0,0
6,53,G0653,2015,California,West Region,Pacific Division,G06,CA,CA-53,CA-53-2015,7.60251652,30.63569918,6.277405688,30.87232539,60395.5,55.8860413,12.23090687,44.1139587,198988,97968,296956,67.01,32.99,0,0,0,0
4,3,G0403,2015,Arizona,West Region,Mountain Division,G04,AZ,AZ-03,AZ-03-2015,0.944551338,13.52567496,2.610759494,51.80451128,40854,70.10368664,18.85131079,29.89631336,148973,0,151035,98.63,0,0,1,0,0
8,4,G0804,2015,Colorado,West Region,Mountain Division,G08,CO,CO-04,CO-04-2015,0.860433418,28.75691623,0.477161798,12.19580392,66436.5,19.8725387,8.106679592,80.1274613,123642,248230,390633,31.65,63.55,0,0,0,0
12,12,G1212,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-12,FL-12-2015,1.228531115,19.73682256,2.556494495,9.110410789,41521,15.55297355,12.73171866,84.44702645,116110,253559,369669,31.41,68.59,0,0,0,0
12,8,G1208,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-08,FL-08-2015,1.368078176,26.45604396,5.943352422,7.567879838,48616,19.0126479,11.54507492,80.9873521,127127,246483,390561,32.55,63.11,0,0,0,0
17,7,G1707,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-07,IL-07-2015,0.778012404,15.94647607,43.942434,7.909537833,35568,94.49149408,28.33228818,5.508505919,250584,46882,297466,84.24,15.76,0,0,0,0
19,3,G1903,2015,Iowa,Midwest Region,West North Central Division,G19,IA,IA-03,IA-03-2015,0.807400153,22.14216876,0.862823819,3.33425275,54097,8.280426479,10.26815511,91.71957352,155002,208598,390287,39.71,53.45,0,0,0,0
31,2,G3102,2015,Nebraska,Midwest Region,West North Central Division,G31,NE,NE-02,NE-02-2015,1.687688377,34.77509641,4.106825875,5.298188892,58469,18.8417682,9.111192347,81.1582318,137602,141066,288308,47.73,48.93,0,0,0,0
45,6,G4506,2015,South Carolina,South Region,South Atlantic Division,G45,SC,SC-06,SC-06-2015,0.436800437,17.8304787,43.35340435,2.634491919,36832,53.50578625,21.01892285,46.49421375,177947,70099,253901,70.09,27.61,0,0,0,0
56,0,G5600,2015,Wyoming,West Region,Mountain Division,G56,WY,WY-00,WY-00-2015,0.373380189,22.82303371,0.257110718,7.658798501,55625,13.09657721,10.91324201,86.90342279,75466,156176,258788,29.16,60.35,1,0,0,0
6,41,G0641,2015,California,West Region,Pacific Division,G06,CA,CA-41,CA-41-2015,4.702972717,14.10967222,6.203337888,56.71436203,55163,76.81730763,17.57364565,23.18269237,128164,69159,197323,64.95,35.05,0,0,0,0
12,20,G1220,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-20,FL-20-2015,1.695205479,21.68885774,28.51489273,19.31229392,44283,70.69384702,16.98055893,29.30615298,222914,54646,277560,80.31,19.69,0,0,0,0
13,5,G1305,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-05,GA-05-2015,1.328518638,28.53573501,60.83484116,4.185106294,41674,82.56303653,23.5561648,17.43696347,253781,46768,300549,84.44,15.56,0,0,0,0
37,13,G3713,2015,North Carolina,South Region,South Atlantic Division,G37,NC,NC-13,NC-13-2015,1.372285426,22.68561378,11.68538178,5.423819911,47043.5,25.23641977,13.5168711,74.76358023,156049,199443,355492,43.9,56.1,0,0,0,0
48,30,G4830,2015,Texas,South Region,West South Central Division,G48,TX,TX-30,TX-30-2015,0.347548499,15.25539664,28.3534852,34.65513411,41142,84.71591057,22.60568714,15.28408943,170502,41518,218826,77.92,18.97,0,0,0,0
6,15,G0615,2015,California,West Region,Pacific Division,G06,CA,CA-15,CA-15-2015,24.64479305,38.17290666,4.202807907,17.76778995,94852.5,68.94708784,5.973309019,31.05291216,198578,70619,269197,73.77,26.23,0,0,0,0
25,8,G2508,2015,Massachusetts,Northeast Region,New England Division,G25,MA,MA-08,MA-08-2015,3.772802653,37.63902439,4.484978541,4.183553406,72976,24.83894059,8.115543329,75.16105941,271019,102744,396009,68.44,25.94,0,0,0,0
26,2,G2602,2015,Michigan,Midwest Region,East North Central Division,G26,MI,MI-02,MI-02-2015,0.657624332,22.78416347,1.698924731,4.901058445,48851,11.31702496,13.41586296,88.68297504,110391,212508,339328,32.53,62.63,0,0,0,0
40,2,G4002,2015,Oklahoma,South Region,West South Central Division,G40,OK,OK-02,OK-02-2015,0.256965018,14.89223471,1.323313233,3.837616324,39765,30.48910314,18.72913911,69.51089686,62387,189839,268870,23.2,70.61,0,0,0,0
6,6,G0606,2015,California,West Region,Pacific Division,G06,CA,CA-06,CA-06-2015,10.6348995,22.35972724,9.137756279,23.29270856,46299,55.556507,21.79903869,44.443493,177565,57848,235413,75.43,24.57,0,0,0,0
13,7,G1307,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-07,GA-07-2015,9.756481221,36.82572815,16.14945651,12.3960231,68915.5,46.60481215,9.550568664,53.39518785,114220,174081,288301,39.62,60.38,0,0,0,0
39,16,G3916,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-16,OH-16-2015,1.124537731,27.21233804,1.625948953,1.874235382,56191.5,8.442304322,7.606069601,91.55769568,119830,225794,345624,34.67,65.33,0,0,0,0
42,2,G4202,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-02,PA-02-2015,3.083432032,24.03144719,54.12787707,3.640716197,35632,79.40103405,25.44963717,20.59896595,322514,35131,357645,90.18,9.82,0,0,0,0
5,1,G0501,2015,Arkansas,South Region,West South Central Division,G05,AR,AR-01,AR-01-2015,0,13.01105683,6.503216832,2.077151335,34766,13.28519856,21.14381131,86.71480144,0,183866,241047,0,76.28,0,0,1,0
17,10,G1710,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-10,IL-10-2015,5.617181247,40.40572006,1.907340663,9.902108434,75627,28.56256409,6.514401069,71.43743591,150435,135535,285996,52.6,47.39,0,0,0,0
19,1,G1901,2015,Iowa,Midwest Region,West North Central Division,G19,IA,IA-01,IA-01-2015,0.410888655,19.62030904,0.613379969,1.760827229,52890,5.388524936,9.778231698,94.61147506,177403,206903,384977,46.08,53.74,0,0,0,0
27,7,G2707,2015,Minnesota,Midwest Region,West North Central Division,G27,MN,MN-07,MN-07-2015,0.366243863,19.16430055,0.393399798,2.306939792,54352,6.313309843,9.340664575,93.68669016,173572,156944,330823,52.47,47.44,0,0,0,0
31,3,G3103,2015,Nebraska,Midwest Region,West North Central Division,G31,NE,NE-03,NE-03-2015,0.207970008,19.41297245,0.253899049,3.384823298,48461,6.255225373,11.14594911,93.74477463,0,226720,226720,0,100,0,0,1,0
36,14,G3614,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-14,NY-14-2015,11.43972068,24.56236324,2.975133215,39.86795328,50139,84.49809403,16.30946158,15.50190597,138367,26891,197301,70.13,13.63,0,0,0,0
12,15,G1215,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-15,FL-15-2015,1.19873817,19.30790405,9.835570976,18.00660793,47350,36.06965174,14.75609756,63.93034826,135475,182999,318474,42.54,57.46,0,0,0,0
48,18,G4818,2015,Texas,South Region,West South Central Division,G48,TX,TX-18,TX-18-2015,1.383330433,12.6022126,23.11284047,41.02870813,39451,91.02431454,24.1774676,8.975685463,150157,48306,204308,73.5,23.64,0,0,0,0
51,7,G5107,2015,Virginia,South Region,South Atlantic Division,G51,VA,VA-07,VA-07-2015,2.005730659,31.31597467,15.49196255,4.420289855,67442,29.1005291,8.048961424,70.8994709,160159,218057,379163,42.24,57.51,0,0,0,0
12,5,G1205,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-05,FL-05-2015,1.301151488,16.67054492,33.53839057,5.663927497,38938,50.308015,21.47369401,49.691985,194549,108325,302874,64.23,35.77,0,0,0,0
17,5,G1705,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-05,IL-05-2015,5.22213562,47.70212766,1.925254813,16.71251719,67236,32.32758621,10.11330256,67.67241379,212842,86222,313724,67.84,27.48,0,0,0,0
16,2,G1602,2015,Idaho,West Region,Mountain Division,G16,ID,ID-02,ID-02-2015,0.638491943,22.79569892,0.228310502,9.369527145,45875,15.24609844,13.8418948,84.75390156,95940,205292,326237,29.41,62.93,1,0,0,0
19,2,G1902,2015,Iowa,Midwest Region,West North Central Division,G19,IA,IA-02,IA-02-2015,0.625260525,19.50941244,1.497846845,3.105404598,48125,9.465595529,12.71087842,90.53440447,198571,170933,370032,53.66,46.19,0,0,0,0
22,3,G2203,2015,Louisiana,South Region,West South Central Division,G22,LA,LA-03,LA-03-2015,0.490103676,14.14183802,19.11792542,2.791262136,43038,28.8510101,17.5270108,71.1489899,56215,220621,282443,19.9,78.11,0,0,0,0
27,2,G2702,2015,Minnesota,Midwest Region,West North Central Division,G27,MN,MN-02,MN-02-2015,3.241356755,36.30147344,2.530632444,4.283957954,71932.5,14.657232,6.929207411,85.342768,0,173970,370515,0,46.95,0,0,1,0
42,4,G4204,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-04,PA-04-2015,0.89456869,23.1215847,2.285044676,3.458213256,60022,9.645745091,7.587466629,90.35425491,113372,220628,3.34E+05,33.94,66.06,0,0,0,0
51,10,G5110,2015,Virginia,South Region,South Atlantic Division,G51,VA,VA-10,VA-10-2015,10.54591557,54.90412764,5.844671442,7.99082613,115383,33.03086474,3.772156641,66.96913526,187712,210791,400083,46.92,52.69,0,0,0,0
54,1,G5401,2015,West Virginia,South Region,South Atlantic Division,G54,WV,WV-01,WV-01-2015,0,15.06105834,0.814971325,0.688863375,41690,4.021328594,16.21332191,95.97867141,73534,163469,237003,31.03,68.97,0,0,0,0
18,5,G1805,2015,Indiana,Midwest Region,East North Central Division,G18,IN,IN-05,IN-05-2015,0.898142478,32.93684034,4.116101589,3.070332024,55563,13.85344513,10.11573082,86.14655487,123849,221957,361135,34.29,61.46,0,0,0,0
48,5,G4805,2015,Texas,South Region,West South Central Division,G48,TX,TX-05,TX-05-2015,0.681176883,15.96151609,9.749569657,19.37397249,44482.5,37.01846675,16.66540651,62.98153325,0,155469,192875,0,80.61,0,0,1,0
55,5,G5505,2015,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-05,WI-05-2015,1.414037562,28.29914757,1.168093476,3.947867843,62125,10.77600388,7.494535772,89.22399612,114477,260706,390844,29.29,66.7,0,0,0,0
6,36,G0636,2015,California,West Region,Pacific Division,G06,CA,CA-36,CA-36-2015,1.901771226,15.41840943,2.069290114,39.21046639,44970,50.21087002,18.72524208,49.78912998,144348,88269,232617,62.05,37.95,0,0,0,0
6,11,G0611,2015,California,West Region,Pacific Division,G06,CA,CA-11,CA-11-2015,12.31663438,44.88216067,3.693216792,16.57126902,82206,42.78438031,8.714818583,57.21561969,214868,83341,298209,72.05,27.95,0,0,0,0
22,4,G2204,2015,Louisiana,South Region,West South Central Division,G22,LA,LA-04,LA-04-2015,0.261096606,15.24163569,26.65955745,2.583447645,40173,35.88401128,19.68371467,64.11598872,46579,216540,268761,17.33,80.57,0,0,0,0
35,3,G3503,2015,New Mexico,West Region,Mountain Division,G35,NM,NM-03,NM-03-2015,0.406960427,20.84428638,0.461065574,35.03384514,4.50E+04,57.7021588,17.7857356,42.2978412,170612,102730,273342,62.42,37.58,0,0,0,0
4,9,G0409,2015,Arizona,West Region,Mountain Division,G04,AZ,AZ-09,AZ-09-2015,2.795021207,33.85922603,4.219788564,23.36993827,49580.5,41.015409,16.46917912,58.984591,169055,108350,277507,60.92,39.04,0,0,0,0
45,3,G4503,2015,South Carolina,South Region,South Atlantic Division,G45,SC,SC-03,SC-03-2015,0.14395718,16.83770634,14.11168651,3.111417831,41035,21.86420041,17.28851704,78.13579959,72933,196325,269540,27.06,72.84,0,0,0,0
37,4,G3704,2015,North Carolina,South Region,South Atlantic Division,G37,NC,NC-04,NC-04-2015,3.440936502,56.31844987,13.35574572,5.915789474,64569,32.42274966,9.036568214,67.57725034,279380,130161,409541,68.22,31.78,0,0,0,0
48,8,G4808,2015,Texas,South Region,West South Central Division,G48,TX,TX-08,TX-08-2015,0.740706251,22.00926838,4.805556758,17.83797219,52931.5,30.03947438,13.29083686,69.96052562,0,236379,236379,0,100,0,0,1,0
12,11,G1211,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-11,FL-11-2015,0.491048228,15.93249475,3.852724558,6.910009327,38644.5,15.74620348,16.46538343,84.25379652,124713,258016,394719,31.6,65.37,0,0,0,0
18,9,G1809,2015,Indiana,Midwest Region,East North Central Division,G18,IN,IN-09,IN-09-2015,0.435195595,18.03912308,0.963445343,2.104216748,49686.5,6.233046576,12.27273161,93.76695342,130627,174791,322843,40.46,54.14,0,0,0,0
24,8,G2408,2015,Maryland,South Region,South Atlantic Division,G24,MD,MD-08,MD-08-2015,6.48249453,49.83483814,8.138278718,8.371884793,93915,33.38119167,4.895241825,66.61880833,220657,124651,364324,60.57,34.21,0,0,0,0
27,6,G2706,2015,Minnesota,Midwest Region,West North Central Division,G27,MN,MN-06,MN-06-2015,2.291595673,28.70495251,1.450239042,2.260027268,77693.5,9.321549301,5.457035096,90.6784507,0,235385,358930,0,65.58,0,0,1,0
26,13,G2613,2015,Michigan,Midwest Region,East North Central Division,G26,MI,MI-13,MI-13-2015,0,11.04477612,81.70563961,1.237842617,25851,90.11725293,37.15341959,9.882747069,198771,40541,257797,77.1,15.73,0,0,0,0
30,0,G3000,2015,Montana,West Region,Mountain Division,G30,MT,MT-00,MT-00-2015,0.288548242,25.26352776,0.063131313,2.580980426,47704,7.962458371,13.75770021,92.03754163,205919,285358,507831,40.55,56.19,1,0,0,0
36,3,G3603,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-03,NY-03-2015,9.001512859,48.64516129,1.198630137,7.587293253,102074,27.12053571,4.352699421,72.87946429,171775,133954,350966,48.94,38.17,0,0,0,0
37,1,G3701,2015,North Carolina,South Region,South Atlantic Division,G37,NC,NC-01,NC-01-2015,0.241286863,15.5624037,38.73027799,4.653705954,37961,51.95573364,21.67934465,48.04426636,240661,101567,350699,68.62,28.96,0,0,0,0
39,5,G3905,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-05,OH-05-2015,0.37716872,18.25256456,0.963956412,3.857791225,52610,8.599581965,11.58860454,91.40041804,100392,244599,344991,29.1,70.9,0,0,0,0
47,8,G4708,2015,Tennessee,South Region,East South Central Division,G47,TN,TN-08,TN-08-2015,0.251572327,16.85116851,14.86946652,2.250747318,41915,23.03206997,14.93811353,76.96793003,70925,194386,282733,25.09,68.75,0,0,0,0
51,9,G5109,2015,Virginia,South Region,South Atlantic Division,G51,VA,VA-09,VA-09-2015,0.140308679,13.6733971,2.216333414,1.279187817,37701,6.431237439,17.68364929,93.56876256,87877,212838,310314,28.32,68.59,0,0,0,0
55,3,G5503,2015,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-03,WI-03-2015,0.607622906,19.1643023,0.387471747,1.694915254,49893,5.581395349,11.47426982,94.41860465,257401,0,260370,98.86,0,0,1,0,0
6,16,G0616,2015,California,West Region,Pacific Division,G06,CA,CA-16,CA-16-2015,7.455502828,10.60388337,4.255775095,55.78667465,36078.5,75.18855701,31.34257051,24.81144299,97473,70843,167956,58.03,42.18,0,0,0,0
