GEOID,totpop_race,wht_pop,blk_pop,amin_pop,asn_pop,hisp_pop,hpi_pop,oth_pop,two_pop,thr_pop,totpop_ed,LessHS,HSGrad,SomeCol,BADeg,GradDeg,totpop_pov,pov_pop,allcit_pop,nat_pop,fbnat_pop,fb_pop,nat_ins,fbnat_ins,fb_ins,wht_pop_pct,blk_pop_pct,amin_pop_pct,asn_pop_pct,hisp_pop_pct,hpi_pop_pct,oth_pop_pct,two_pop_pct,thr_pop_pct,LessHS_pct,HSGrad_pct,SomeCol_pct,BADeg_pct,GradDeg_pct,pov_pop_pct,nat_pct,fbnat_pct,fb_pct,nat_ins_pct,fbnat_ins_pct,fb_ins_pct
29217,20595,19342,111,133,148,445,0,3,416,410,13697,1596,5543,2197,1557,1028,19790,2923,20145,19918,123,104,17061,88,84,93.91599902889051,0.538965768390386,0.6457878125758679,0.7186210245205147,2.1607186210245204,0,0.014566642388929352,2.0199077445982034,1.9907744598203447,11.652186610206615,40.468715777177486,16.040008761042564,11.367452726874498,7.505293129882457,14.770085901970692,98.87316952097295,0.5162571357656986,0.5162571357656986,85.65619038056029,71.54471544715447,80.76923076923077
29219,34453,31582,689,102,171,1173,16,26,694,694,23623,2671,8887,4071,3067,1450,34150,4581,34267,33745,406,116,31343,344,103,91.66690854207181,1.9998258497082984,0.2960554958929556,0.49632833134995497,3.40463820276899,0.046440077787130295,0.07546512640408673,2.0143383740167766,2.0143383740167766,11.306777293315836,37.62011598865512,17.23320492740126,12.983109681242858,6.138085763874191,13.414348462664716,98.47666851489771,0.3385181078005078,0.3385181078005078,92.88190843087864,84.72906403940887,88.79310344827587
29221,24860,23427,529,27,53,346,71,0,411,403,17329,3996,6474,2618,1088,626,23594,4749,23758,23685,25,48,20742,25,48,94.23572003218021,2.1279163314561544,0.1086082059533387,0.21319388576025744,1.3917940466613032,0.2855993563958166,0,1.6532582461786003,1.6210780370072404,23.059611056610308,37.35933983495874,15.107623059611056,6.278492700098101,3.612441571931444,20.12799864372298,99.69273507871033,0.20203720851923562,0.20203720851923562,87.57441418619379,100,100
29223,13195,12514,73,24,36,238,0,0,319,301,9530,2265,3712,1174,570,346,12905,3115,13081,13009,47,25,11210,32,14,94.83895414929898,0.5532398635846911,0.18188707843880256,0.2728306176582039,1.8037135278514589,0,0,2.417582417582418,2.2811671087533156,23.767051416579225,38.95068205666317,12.318992654774396,5.981112277019937,3.6306400839454356,24.137931034482758,99.44958336518614,0.19111688708814312,0.19111688708814312,86.17111230686449,68.08510638297872,56.00000000000001
29225,38655,36357,352,198,148,801,82,90,641,613,25128,3493,9383,4175,2544,1679,37392,6674,37753,37397,229,127,32240,209,104,94.05510283275126,0.91061958349502,0.5122235157159488,0.3828741430604062,2.072176949941793,0.2121329711550899,0.23282887077997672,1.6582589574440563,1.5858233087569524,13.90082776185928,37.340815027061446,16.614931550461637,10.124164278892072,6.68178923909583,17.848737697903296,99.05702858051015,0.3363971075146346,0.3363971075146346,86.21012380672246,91.26637554585153,81.88976377952756
29227,2027,1954,11,1,3,31,0,0,27,27,1475,150,643,145,198,97,1973,271,1983,1959,24,0,1841,24,0,96.39861864824864,0.5426739023186976,0.049333991119881605,0.1480019733596448,1.5293537247163296,0,0,1.332017760236803,1.332017760236803,10.16949152542373,43.59322033898305,9.830508474576272,13.423728813559322,6.576271186440678,13.73542828180436,98.78971255673223,0,0,93.97651863195507,100,0
29229,18203,17293,97,62,45,344,28,52,282,282,12278,2402,5581,1865,835,418,17899,4339,18017,17921,45,51,14486,45,51,95.0008240399934,0.5328791957369665,0.3406031972751744,0.24721199802230398,1.889798384881613,0.1538207987694336,0.2856671977146624,1.5491951876064385,1.5491951876064385,19.563446815442255,45.45528587717869,15.189770320899168,6.800781886300701,3.4044632676331648,24.241577741773284,99.46716989509908,0.2830659932286174,0.2830659932286174,80.83254282685118,100,100
29510,308174,134491,142471,611,10278,12399,169,1022,7076,6390,219272,26828,52444,25595,43290,36379,299689,65412,303603,281474,9637,12492,253186,8363,9230,43.64125461589881,46.23070083783836,0.19826461674248963,3.3351288557762824,4.023376404239164,0.054839149311752454,0.3316308319326095,2.296105446922842,2.073503929598214,12.235032288664307,23.91732642562662,11.672716990769455,19.74260279470247,16.590809588091503,21.82662693659093,92.7112050934938,4.114583847985691,4.114583847985691,89.9500486723463,86.78011829407491,73.88728786423312
30001,9415,8502,7,132,59,465,5,0,245,245,6404,311,1846,922,1500,768,8943,1580,9273,9065,59,149,8330,59,130,90.30270844397238,0.07434944237918216,1.4020180562931492,0.6266595857673924,4.938927243759958,0.05310674455655868,0,2.6022304832713754,2.6022304832713754,4.85633978763273,28.82573391630231,14.39725171767645,23.422860712054966,11.992504684572143,17.667449401766746,97.75692871778281,1.6068154858190447,1.6068154858190447,91.8918918918919,100,87.24832214765101
30003,13387,3584,4,8602,12,852,6,0,327,327,7601,796,2677,1164,921,453,13206,3369,13266,13136,29,101,8881,29,74,26.77224172704863,0.029879734070366776,64.25636811832375,0.08963920221110032,6.364383356988122,0.04481960110555016,0,2.442668260252484,2.442668260252484,10.472306275490068,35.21905012498355,15.313774503354821,12.116826733324562,5.959742139192212,25.51113130395275,99.02005125885724,0.7613447911955374,0.7613447911955374,67.60809987819732,100,73.26732673267327
30005,6719,2994,27,3362,7,238,0,12,79,79,4130,416,1131,719,774,170,6603,2011,6615,6567,45,3,5570,45,3,44.56020241107307,0.40184551272510793,50.03720791784492,0.1041821699657687,3.542193778836136,0,0.17859800565560352,1.1757702038993898,1.1757702038993898,10.072639225181598,27.38498789346247,17.409200968523002,18.7409200968523,4.116222760290557,30.455853399969712,99.27437641723355,0.045351473922902494,0.045351473922902494,84.81802954164763,100,100
30007,5945,5612,5,23,0,166,0,0,139,139,4288,293,1380,731,843,317,5897,502,5900,5841,20,39,5415,20,39,94.3986543313709,0.08410428931875526,0.3868797308662742,0,2.7922624053826746,0,0,2.338099243061396,2.338099243061396,6.833022388059702,32.18283582089552,17.04757462686567,19.659514925373134,7.392723880597014,8.512803120230625,99,0.6610169491525424,0.6610169491525424,92.70672829994864,100,100
30009,10597,9989,43,139,30,261,0,20,118,112,8123,472,2523,1105,1659,810,10483,1012,10475,10373,78,24,9659,73,24,94.26252713031991,0.4057752194017174,1.311691988298575,0.283098990280268,2.4629612154383316,0,0.1887326601868453,1.1135226951023873,1.0569028970463339,5.810661085805737,31.059953219253973,13.603348516557922,20.42348885879601,9.971685337929337,9.653725078698844,99.02625298329356,0.22911694510739855,0.22911694510739855,93.11674539670298,93.58974358974359,100
30011,1331,1289,0,10,0,1,0,0,31,31,965,72,316,183,163,32,1307,171,1307,1307,0,0,1040,0,0,96.84447783621337,0,0.7513148009015778,0,0.07513148009015778,0,0,2.329075882794891,2.329075882794891,7.461139896373056,32.7461139896373,18.963730569948186,16.89119170984456,3.316062176165803,13.083397092578425,100,0,0,79.57153787299158,0,0
30013,81625,69561,1055,3404,558,3682,65,18,3360,3204,55355,4553,18146,9510,9687,4545,79394,10561,78229,76572,1099,558,70559,1028,511,85.22021439509953,1.2924961715160797,4.170290964777948,0.683614088820827,4.510872894333843,0.07963246554364471,0.022052067381316997,4.116385911179173,3.9252679938744253,8.225092584229067,32.78113991509349,17.18001987173697,17.499774184807155,8.210640411886912,13.302012746555155,97.8818596684094,0.7132904677293587,0.7132904677293587,92.14726009507392,93.5395814376706,91.57706093189965
30015,5732,4409,14,1047,32,151,2,0,77,77,3929,289,1332,689,886,227,5688,972,5688,5579,51,58,4980,43,43,76.91905094207956,0.24424284717376132,18.265875785066292,0.5582693649685974,2.634333565945569,0.034891835310537335,0,1.3433356594556873,1.3433356594556873,7.3555612115042,33.90175617205396,17.536268770679563,22.55026724357343,5.777551539832018,17.088607594936708,98.08368495077356,1.0196905766526019,1.0196905766526019,89.26330883670909,84.31372549019608,74.13793103448276
30017,11729,10767,74,87,11,401,20,0,369,369,8236,660,2366,1632,1377,652,11337,1304,11520,11401,101,18,10735,101,12,91.7981072555205,0.6309148264984227,0.7417512149373349,0.09378463637138716,3.41887628953875,0.1705175206752494,0,3.146048256458351,3.146048256458351,8.013598834385624,28.72753763963089,19.815444390480817,16.71928120446819,7.916464303059738,11.50216106553762,98.96701388888889,0.15625,0.15625,94.15840715726691,100,66.66666666666666
30019,1730,1609,0,55,14,46,0,0,6,6,1283,60,475,230,242,66,1706,82,1706,1658,41,7,1590,34,7,93.00578034682081,0,3.1791907514450863,0.8092485549132947,2.6589595375722546,0,0,0.3468208092485549,0.3468208092485549,4.676539360872954,37.02260327357755,17.92673421667966,18.862042088854245,5.144193296960249,4.8065650644783116,97.18640093786635,0.4103165298944901,0.4103165298944901,95.89867310012062,82.92682926829268,100
30021,9017,8319,70,207,22,281,0,0,120,116,6321,440,2159,1357,976,428,8496,945,8709,8562,73,74,8246,73,33,92.25906620827327,0.7763114117777531,2.2956637462570697,0.24398358655872243,3.116335810136409,0,0,1.3308195630475768,1.286458910945991,6.960923904445498,34.15598797658598,21.46812213257396,15.4405948425882,6.771080525233349,11.122881355932202,98.31209094040648,0.8496957170742909,0.8496957170742909,96.30927353422098,100,44.5945945945946
30023,9106,8206,68,169,69,315,0,0,279,279,6922,619,2635,954,1076,339,8528,1726,8538,8405,67,66,7776,67,58,90.11640676477049,0.7467603777728969,1.8559191741708763,0.7577421480342631,3.4592576323303312,0,0,3.0639139029211506,3.0639139029211506,8.942502167003756,38.067032649523256,13.782143889049408,15.544640277376482,4.897428488876048,20.23921200750469,98.44225814007964,0.7730147575544624,0.7730147575544624,92.51635930993456,100,87.87878787878788
30025,2921,2756,1,3,51,58,0,0,52,52,1994,107,748,387,272,107,2825,251,2834,2763,0,71,2462,0,71,94.35124957206436,0.034234851078397806,0.10270455323519344,1.7459774049982884,1.9856213625470729,0,0,1.780212256076686,1.780212256076686,5.366098294884654,37.512537612838514,19.408224674022065,13.640922768304915,5.366098294884654,8.88495575221239,97.49470712773464,2.5052928722653496,2.5052928722653496,89.10604415490408,0,100
30027,11221,10555,15,156,66,104,209,0,116,116,8191,598,2337,1527,1802,578,10986,1739,11038,10931,6,101,9947,6,75,94.06470011585421,0.13367792531859907,1.39025042331343,0.5881828714018359,0.9268336155422867,1.8625790927724803,0,1.033775955797166,1.033775955797166,7.3006958857282385,28.531314857770724,18.642412403857893,21.99975582956904,7.056525454767428,15.829237210995814,99.03062148940025,0.9150208371081717,0.9150208371081717,90.99807885829293,100,74.25742574257426
30029,99899,92665,342,1395,698,2829,47,152,1831,1711,70742,3742,20833,13221,14914,7020,98998,10831,99293,96814,1575,904,88494,1520,626,92.758686273135865,0.34234576922691923,1.396410374478223,0.6987056927496771,2.8318601787805684,0.0470475179931731,0.15215367521196407,1.8328511796914884,1.7127298571557272,5.289644058692149,29.449266348138302,18.689039043284048,21.082242515054705,9.923383562805688,10.94062506313259,97.5033486751332,0.9104367880918091,0.9104367880918091,91.40620158241578,96.5079365079365,69.24778761061947
30031,108063,99001,425,820,1462,4032,7,48,2282,2254,68995,2214,12296,8448,22434,12145,104238,11775,107687,104105,1777,1805,96177,1533,1596,91.61415100450662,0.3932890998769236,0.7588166162331234,1.3529145035766175,3.7311568251853084,0.006477702821502272,0.04441853363315844,2.1117311198097406,2.0858203085237315,3.2089281832016816,17.821581274005364,12.24436553373433,32.51539966664251,17.602724835132978,11.2962643181949,96.67369320345074,1.6761540390204948,1.6761540390204948,92.38461169012055,86.26899268429938,88.42105263157895
30033,1036,1028,7,0,0,1,0,0,0,0,733,20,323,124,80,25,1036,62,1036,1036,0,0,917,0,0,99.22779922779922,0.6756756756756757,0,0,0.09652509652509653,0,0,0,0,2.728512960436562,44.065484311050476,16.916780354706685,10.914051841746248,3.4106412005457027,5.984555984555985,100,0,0,88.51351351351352,0,0
30035,13732,4112,39,8835,6,451,13,87,189,189,8142,850,3193,1082,1132,610,13395,4159,13627,13456,51,120,8363,40,80,29.944654820856393,0.2840081561316633,64.33877075444218,0.043693562481794346,3.2842994465482085,0.09466938537722108,0.6335566559860181,1.376347218176522,1.376347218176522,10.439695406534021,39.21640874478015,13.289118152788012,13.903217882584132,7.492016703512651,31.048898842851813,98.74513832831879,0.8806046818815586,0.8806046818815586,62.15071343638525,78.43137254901961,66.66666666666666
30037,728,652,0,0,0,49,0,0,29,25,585,47,238,88,94,39,728,121,728,713,15,0,642,12,0,89.56043956043956,0,0,0,6.730769230769231,0,0,3.983516483516483,3.4340659340659343,8.034188034188034,40.68376068376068,15.042735042735043,16.068376068376068,6.666666666666667,16.62087912087912,97.93956043956044,0,0,90.04207573632539,80,0
30039,3311,3121,3,12,2,75,0,0,98,98,2454,192,772,361,498,212,3243,255,3276,3260,9,7,3034,9,7,94.26155240108729,0.0906070673512534,0.3624282694050136,0.06040471156750227,2.265176683781335,0,0,2.9598308668076108,2.9598308668076108,7.823960880195599,31.458842705786473,14.710676446617768,20.293398533007334,8.638956805215974,7.863089731729881,99.51159951159951,0.2136752136752137,0.2136752136752137,93.06748466257669,100,100
30041,16436,11370,52,3670,60,623,0,22,653,625,10213,954,3085,1901,2004,590,15945,2962,16311,16132,94,85,15052,94,81,69.1774154295449,0.3163786809442687,22.32903382818204,0.3650523241664638,3.79045996592845,0,0.13385251886103675,3.972986128011682,3.8026283767339986,9.341035934593165,30.206599432096347,18.613531773230196,19.622050328013316,5.77695094487418,18.576356224521795,98.90258108025259,0.5211207160811723,0.5211207160811723,93.30523183734194,100,95.29411764705881
30043,11917,11042,45,125,6,305,0,1,413,373,8639,495,2291,1404,2152,870,11747,917,11728,11612,63,53,10900,63,53,92.65754804061424,0.3776118150541244,1.0489217084836788,0.05034824200721658,2.559368968700176,0,0.00839137366786943,3.4656373248300745,3.1299823781152973,5.729829841416831,26.51927306401204,16.25188100474592,24.91029054288691,10.070610024308369,7.80624840384779,99.01091405184175,0.4519099590723056,0.4519099590723056,93.86841198759903,100,100
30045,1954,1811,0,30,0,70,0,0,43,43,1483,83,478,256,340,54,1954,248,1954,1950,2,2,1791,2,2,92.68167860798361,0,1.5353121801432956,0,3.5823950870010237,0,0,2.200614124872057,2.200614124872057,5.596763317599461,32.23196223870532,17.262306136210384,22.92650033715442,3.6412677006068783,12.691914022517912,99.79529170931423,0.1023541453428864,0.1023541453428864,91.84615384615384,100,100
30047,30013,19521,89,6941,85,1374,40,10,1989,1917,20622,1686,5884,3254,3997,2101,29520,5735,29820,29241,285,294,25087,241,248,65.04181521340753,0.2965381667943891,23.126645120447805,0.28321060873621434,4.578016192983041,0.1332755805817479,0.033318895145436976,6.627128244427414,6.387232199380269,8.175734652313063,28.53263504994666,15.779264862767917,19.38221317040054,10.188148579187276,19.42750677506775,98.05835010060362,0.9859154929577465,0.9859154929577465,85.79391949659725,84.56140350877193,84.35374149659864
30049,67805,61953,180,1111,448,2255,47,16,1795,1795,47709,2084,11241,7451,11937,7201,66165,6860,67138,66346,453,339,62524,429,339,91.36936804070497,0.2654671484403805,1.6385222328736821,0.6607182361182804,3.3257134429614337,0.06931642209276602,0.023597079861367158,2.6472973969471276,2.6472973969471276,4.368148567356264,23.561592152424073,15.617598356704185,25.02043639564862,15.09358821186778,10.368019345575455,98.8203401948226,0.504930143882749,0.504930143882749,94.23929098966026,94.70198675496688,100
30051,2351,2311,0,0,0,29,0,0,11,11,1737,518,373,264,186,78,2330,377,2330,2317,13,0,2116,13,0,98.29859634198213,0,0,0,1.233517652062952,0,0,0.46788600595491275,0.46788600595491275,29.82153137593552,21.473805411629247,15.198618307426598,10.708117443868739,4.490500863557859,16.180257510729614,99.44206008583691,0,0,91.32498921018558,100,0
30053,19537,18096,40,243,79,611,46,5,431,403,15025,1558,5609,2190,2085,860,19351,3363,19361,18680,427,254,16693,393,198,92.62425142038184,0.20473972462507037,1.2437938270973026,0.40436095613451395,3.12739929364795,0.23545068331883093,0.025592465578133796,2.2060705328351333,2.062752725597584,10.369384359400998,37.331114808652245,14.575707154742096,13.876871880199667,5.723793677204659,17.378946824453518,96.48261969939568,1.3119157068333247,1.3119157068333247,89.36295503211991,92.03747072599532,77.95275590551181
30055,1790,1589,0,105,29,67,0,0,0,0,1229,92,477,238,172,40,1745,108,1770,1748,12,10,1639,12,0,88.77094972067039,0,5.865921787709497,1.6201117318435754,3.7430167597765367,0,0,0,0,7.485760781122865,38.8120423108218,19.3653376729048,13.995117982099266,3.254678600488202,6.189111747851003,98.75706214689266,0.5649717514124294,0.5649717514124294,93.76430205949656,100,0
30057,8302,7676,2,17,3,372,0,0,232,232,6577,302,2024,1074,1430,622,8207,691,8245,7935,51,259,7195,49,230,92.45964827752348,0.02409058058299205,0.20476993495543244,0.03613587087448807,4.480847988436521,0,0,2.7945073476270776,2.7945073476270776,4.591759160711571,30.77390907708682,16.329633571537176,21.742435760985252,9.457199331001977,8.419641769221396,96.24014554275318,3.1412977562158884,3.1412977562158884,90.67422810333964,96.07843137254902,88.8030888030888
30059,1888,1749,1,26,3,88,0,0,21,21,1336,64,538,127,283,108,1864,221,1864,1805,18,41,1569,18,34,92.63771186440678,0.05296610169491525,1.3771186440677965,0.15889830508474578,4.661016949152542,0,0,1.1122881355932204,1.1122881355932204,4.790419161676647,40.26946107784431,9.505988023952096,21.182634730538922,8.08383233532934,11.856223175965665,96.83476394849787,2.199570815450644,2.199570815450644,86.9252077562327,100,82.92682926829268
30061,4251,3886,34,114,36,56,0,6,119,119,3199,356,1183,518,365,150,4175,778,4161,4088,61,12,3781,57,4,91.41378499176665,0.7998118089861209,2.681721947776994,0.8468595624558928,1.317337097153611,0,0.14114326040931546,2.7993413314514233,2.7993413314514233,11.128477649265395,36.98030634573304,16.192560175054705,11.409815567364802,4.688965301656768,18.634730538922156,98.24561403508771,0.2883922134102379,0.2883922134102379,92.49021526418787,93.44262295081968,33.33333333333333
30063,117309,104688,708,2230,2143,3841,79,73,3664,3430,78952,3441,17099,11752,21073,12876,114330,16317,116660,113166,1879,1615,105577,1682,1540,89.24123468787562,0.6035342556837071,1.9009624155009421,1.826799307810995,3.274258582035479,0.06734351158052665,0.062228814498461335,3.1233750181145523,2.923901831914005,4.358344310467119,21.65746276218462,14.884993413719727,26.69090080048637,16.308643226264056,14.271844660194175,97.0049717126693,1.3843648208469055,1.3843648208469055,93.29392220278176,89.5156998403406,95.3560371517028
30065,4766,4343,0,124,43,147,0,0,109,109,3541,300,1515,536,404,172,4708,596,4735,4650,70,15,4329,70,13,91.12463281577843,0,2.601762484263533,0.902224087284935,3.0843474611833823,0,0,2.2870331514897186,2.2870331514897186,8.472182999152782,42.78452414572155,15.136966958486303,11.40920643885908,4.857384919514261,12.659303313508921,98.20485744456178,0.31678986272439286,0.31678986272439286,93.09677419354838,100,86.66666666666667
30067,16352,15263,73,65,51,505,19,9,369,365,12511,689,3743,1637,2712,1223,16196,2043,16255,15837,228,190,14224,209,151,93.34026418786692,0.4464285714285714,0.39750489236790604,0.31188845401174164,3.088307240704501,0.11619373776908024,0.05503913894324853,2.25660469667319,2.232142857142857,5.507153704739829,29.91767244824554,13.084485652625688,21.676924306610182,9.77539765006794,12.61422573474932,97.42848354352506,1.168871116579514,1.168871116579514,89.81499021279282,91.66666666666666,79.47368421052632
30069,453,428,0,0,25,0,0,0,0,0,350,4,138,44,92,22,439,41,453,433,20,0,394,20,0,94.48123620309052,0,0,5.518763796909492,0,0,0,0,0,1.1428571428571428,39.42857142857143,12.571428571428573,26.285714285714285,6.2857142857142865,9.339407744874716,95.58498896247241,0,0,90.99307159353349,100,0
30071,4077,3417,0,375,12,114,0,0,159,159,2882,263,1137,528,358,139,4021,497,4036,3991,24,21,3353,24,6,83.81162619573216,0,9.197939661515822,0.29433406916850624,2.79617365710081,0,0,3.899926416482708,3.899926416482708,9.12560721721027,39.45176960444136,18.3206106870229,12.421929215822345,4.823039555863983,12.36010942551604,98.8850346878097,0.5203171456888008,0.5203171456888008,84.01403157103483,100,28.57142857142857
30073,5994,4866,8,909,6,122,0,0,83,83,4062,285,1359,678,753,220,5862,1130,5927,5849,42,36,5344,41,36,81.18118118118119,0.13346680013346682,15.165165165165165,0.10010010010010009,2.0353687020353686,0,0,1.3847180513847182,1.3847180513847182,7.016248153618906,33.456425406203834,16.691285081240768,18.537666174298376,5.416051206302314,19.27669737291027,98.68398852707946,0.6073899105787076,0.6073899105787076,91.36604547785946,97.61904761904762,100
30075,1607,1495,0,27,0,51,0,0,34,34,1214,72,361,193,252,44,1567,201,1579,1562,0,17,1454,0,17,93.03049159925327,0,1.6801493466085875,0,3.1736154324828876,0,0,2.115743621655258,2.115743621655258,5.930807248764415,29.736408566721583,15.897858319604612,20.757825370675455,3.6243822075782535,12.827058072750477,98.92336922102596,1.0766307789740341,1.0766307789740341,93.08578745198463,0,100
30077,6854,6126,64,308,26,119,0,0,211,211,5299,564,2005,783,683,397,5218,610,5245,5215,11,19,4883,9,19,89.37846512985118,0.9337613072658301,4.493726291216808,0.3793405310767435,1.736212430697403,0,0,3.078494309892034,3.078494309892034,10.64351764483865,37.837327797697675,14.776372900547274,12.889224381958861,7.491979618795999,11.690302798006899,99.4280266920877,0.3622497616777884,0.3622497616777884,93.63374880153404,81.81818181818183,100
30079,1252,1224,0,2,10,16,0,0,0,0,922,111,283,203,170,35,1226,163,1234,1180,30,24,1131,30,24,97.76357827476039,0,0.1597444089456869,0.7987220447284344,1.2779552715654952,0,0,0,0,12.039045553145336,30.694143167028198,22.017353579175705,18.43817787418655,3.7960954446854664,13.295269168026099,95.62398703403565,1.9448946515397085,1.9448946515397085,95.84745762711864,100,100
30081,42512,39514,48,397,226,1490,0,0,837,837,31553,2644,9606,5531,5516,3261,42122,5195,42324,41484,565,275,36997,490,218,92.94787354158825,0.11290929619872037,0.933853970643583,0.5316146029356418,3.5048927361686113,0,0,1.9688558524651862,1.9688558524651862,8.379551865115836,30.444014832187115,17.529236522676133,17.48169746141413,10.334991918359586,12.333222544038746,98.01531046214913,0.6497495510821284,0.6497495510821284,89.183781698968275,86.72566371681415,79.27272727272727
30083,11199,9947,0,222,3,608,18,25,376,376,7431,573,2613,1555,1031,375,11145,649,11199,10960,82,157,9972,82,47,88.82043039557104,0,1.982319849986606,0.026788106080900084,5.429056165729083,0.16072863648540048,0.223234217340834,3.3574426288061434,3.3574426288061434,7.710940654016955,35.16350423899879,20.925851164042523,13.874310321625622,5.0464271295922485,5.8232391206819205,97.86588088222162,1.4019108849004376,1.4019108849004376,90.985401459854,100,29.936305732484076
30085,11175,3839,24,6270,67,442,0,0,546,520,6443,803,2035,1192,782,339,10847,3074,10953,10792,67,94,7781,56,84,34.35346756152125,0.2147651006711409,56.10738255033557,0.5995525727069352,3.955257270693512,0,0,4.885906040268456,4.6532438478747205,12.463138289616637,31.58466552848052,18.500698432407265,12.137203166226913,5.261524134719851,28.339633078270488,98.53008308226056,0.858212361909979,0.858212361909979,72.09970348406227,83.5820895522388,89.36170212765957
30087,9152,5018,16,3373,95,473,0,0,198,156,5759,576,1767,998,670,356,9024,1538,9075,8908,47,120,7257,47,64,54.82954545454546,0.17482517482517482,36.85533216783217,1.0380244755244756,5.168269230769231,0,0,2.1634615384615383,1.7045454545454544,10.001736412571628,30.68241014064942,17.329397464837644,11.633964229901023,6.181628754992186,17.043439716312054,98.15977961432507,1.322314049586777,1.322314049586777,81.4660978895375,100,53.333333333333336
30089,11681,10526,36,393,49,352,1,4,320,320,8929,996,3741,1287,1228,367,11522,1835,11565,11348,114,103,10042,105,93,90.11214793254003,0.30819279171303826,3.3644379762006675,0.4194846331649687,3.013440630083041,0.008560910880917729,0.034243643523670916,2.7394914818936735,2.7394914818936735,11.154664576100346,41.89718893493112,14.413708142009183,13.752939858886773,4.110202710269907,15.926054504426315,98.12364894076956,0.8906182447038478,0.8906182447038478,88.49136411702503,92.10526315789474,90.29126213592234
30091,3483,3172,0,36,9,132,0,0,134,134,2526,205,811,450,437,166,3436,346,3441,3368,28,45,3060,28,44,91.07091587711743,0,1.03359173126615,0.2583979328165375,3.7898363479758825,0,0,3.847258110824002,3.847258110824002,8.115597783056215,32.106096595407756,17.81472684085511,17.300079176563738,6.571654790182106,10.069848661233994,97.87852368497529,1.3077593722755012,1.3077593722755012,90.85510688836105,100,97.77777777777777
30093,34770,31446,191,707,257,1585,5,0,579,579,23738,1778,7601,3650,4439,2025,33852,5892,34149,33192,408,549,31467,361,527,90.44003451251078,0.549324129997124,2.0333620937589876,0.7391429393155019,4.5585274662065,0.014380212827149842,0,1.6652286453839518,1.6652286453839518,7.490100261184598,32.02038924930491,15.376190074985255,18.699974724071108,8.530626000505519,17.4051754696916,97.1975753316349,1.6076605464288851,1.6076605464288851,94.80296456977585,88.48039215686273,95.99271402550092
30095,9466,8783,8,93,32,374,0,20,156,156,6761,409,2401,1135,1190,502,9422,679,9417,9319,47,51,8747,24,49,92.78470314810903,0.08451299387280795,0.9824635537713924,0.3380519754912318,3.950982463553771,0,0.21128248468201988,1.648003380519755,1.648003380519755,6.049400976186955,35.51249815116107,16.787457476704628,17.600946605531725,7.424937139476409,7.206537890044576,98.95932887331422,0.541573749601784,0.541573749601784,93.86200236076833,51.06382978723404,96.07843137254902
30097,3670,3454,0,36,10,83,0,0,87,87,2725,148,997,388,474,217,3635,209,3648,3616,11,21,3403,11,21,94.11444141689374,0,0.9809264305177112,0.2724795640326975,2.26158038147139,0,0,2.370572207084469,2.370572207084469,5.431192660550459,36.587155963302756,14.238532110091743,17.394495412844037,7.963302752293577,5.749656121045392,99.12280701754386,0.575657894736842,0.575657894736842,94.1095132743363,100,100
30099,6086,5697,32,60,16,99,0,0,182,182,4170,334,1326,650,708,332,5980,795,5987,5919,43,25,5298,40,16,93.60828130134735,0.5257969109431483,0.9858692080184028,0.26289845547157414,1.6266841932303648,0,0,2.990469930989155,2.990469930989155,8.009592326139089,31.798561151079134,15.587529976019185,16.97841726618705,7.961630695443644,13.294314381270903,98.86420577918824,0.41757140471020543,0.41757140471020543,89.50836289913838,93.02325581395348,64
30101,4892,4260,23,314,21,196,0,0,78,78,3586,403,1435,611,443,103,4219,518,4224,4077,124,23,3745,121,22,87.08094848732625,0.47015535568274736,6.418642681929682,0.4292722812755519,4.006541291905151,0,0,1.5944399018806215,1.5944399018806215,11.238148354712772,40.01673173452315,17.038482989403235,12.353597322922475,2.872281093139989,12.277790945721735,96.51988636363636,0.5445075757575758,0.5445075757575758,91.85675741967133,97.58064516129032,95.65217391304348
30103,668,630,0,0,28,4,0,0,6,6,520,53,164,88,109,23,668,115,668,647,21,0,614,21,0,94.311377245509,0,0,4.191616766467066,0.5988023952095809,0,0,0.8982035928143712,0.8982035928143712,10.192307692307692,31.538461538461537,16.923076923076923,20.961538461538463,4.423076923076923,17.21556886227545,96.8562874251497,0,0,94.89953632148377,100,0
30105,7471,6313,29,630,16,203,11,5,264,264,5412,331,1866,984,878,287,7363,819,7375,7260,91,24,6652,86,15,84.50006692544505,0.38816758131441575,8.43260607683041,0.21416142417347073,2.71717306920091,0.14723597911926115,0.06692544505420961,3.5336634988622677,3.5336634988622677,6.116038433111603,34.47893569844789,18.181818181818183,16.22320768662232,5.303030303030303,11.12318348499253,98.4406779661017,0.3254237288135593,0.3254237288135593,91.62534435261708,94.5054945054945,62.5
30107,2142,2000,0,30,7,67,0,0,38,38,1414,257,483,144,201,76,2111,324,2111,2050,12,49,1813,12,5,93.37068160597572,0,1.400560224089636,0.32679738562091504,3.1279178338001867,0,0,1.7740429505135387,1.7740429505135387,18.175388967468177,34.15841584158416,10.183875530410184,14.214992927864214,5.374823196605375,15.348176219801044,97.11037423022265,2.3211747986736144,2.3211747986736144,88.4390243902439,100,10.204081632653061
