state_name,st_fips,cd_fips,cd_id,year,dem_vote,repub_vote,total_vote,pct_dem,pct_gop,uncontest,missing
New Jersey,34,10,G3410,2015,190856,26450,222771,85.67362897,11.87317918,0,0
New Jersey,34,11,G3411,2015,130162,194299,334992,38.85525624,58.00108659,0,0
New Jersey,34,12,G3412,2015,181430,92407,288634,62.85815254,32.01528579,0,0
New Mexico,35,1,G3501,2015,181088,96879,277967,65.14730166,34.85269834,0,0
New Mexico,35,2,G3502,2015,85232,143515,228817,37.24898063,62.72042724,0,0
New Mexico,35,3,G3503,2015,170612,102730,273342,62.41704531,37.58295469,0,0
New York,36,1,G3601,2015,126635,158409,341554,37.07612852,46.37890348,0,0
New York,36,2,G3602,2015,102270,157571,317552,32.20574898,49.62053459,0,0
New York,36,3,G3603,2015,171775,133954,350966,48.9434874,38.16722987,0,0
New York,36,4,G3604,2015,181861,111246,343179,52.99304445,32.41631918,0,0
New York,36,5,G3605,2015,197852,26791,249236,79.38339566,10.74924971,0,0
New York,36,6,G3606,2015,131463,43770,210378,62.48894846,20.80540741,0,0
New York,36,7,G3607,2015,165819,14941,206983,80.11237638,7.218467217,0,0
New York,36,8,G3608,2015,203235,0,257602,78.894962,0,1,0
New York,36,9,G3609,2015,198886,0,256853,77.43183844,0,1,0
New York,36,10,G3610,2015,180117,46275,266516,67.58205886,17.36293506,0,0
New York,36,11,G3611,2015,85257,122606,251718,33.87004505,48.70768082,0,0
New York,36,12,G3612,2015,230153,49398,312289,73.69872138,15.81804034,0,0
New York,36,13,G3613,2015,207194,13129,255239,81.17646598,5.143806393,0,0
New York,36,14,G3614,2015,138367,26891,197301,70.12990304,13.62942915,0,0
New York,36,15,G3615,2015,165688,6129,193703,85.53713675,3.164122394,0,0
New York,36,16,G3616,2015,198811,0,287556,69.13818526,0,1,0
New York,36,17,G3617,2015,193819,0,325571,59.5320222,0,1,0
New York,36,18,G3618,2015,140951,111117,319123,44.16823607,34.81948966,0,0
New York,36,19,G3619,2015,125956,135905,326588,38.56724681,41.61359266,0,0
New York,36,20,G3620,2015,188428,83328,332499,56.67024562,25.061128,0,0
New York,36,21,G3621,2015,75965,152597,288611,26.3208956,52.87289812,0,0
New York,36,22,G3622,2015,102734,113287,296086,34.69735145,38.26151861,0,0
New York,36,23,G3623,2015,106600,136964,296198,35.9894395,46.24069035,0,0
New York,36,24,G3624,2015,110550,150330,315429,35.04750673,47.65890264,0,0
New York,36,25,G3625,2015,168660,113840,336386,50.13882861,33.84207428,0,0
New York,36,26,G3626,2015,195322,56930,310819,62.84107471,18.31612611,0,0
New York,36,27,G3627,2015,107832,175509,354426,30.42440453,49.51922263,0,0
North Carolina,37,1,G3701,2015,240661,101567,350699,68.62323531,28.961303,0,0
North Carolina,37,2,G3702,2015,169082,221485,390567,43.29141991,56.70858009,0,0
North Carolina,37,3,G3703,2015,106170,217531,323701,32.79878653,67.20121347,0,0
North Carolina,37,4,G3704,2015,279380,130161,409541,68.21783411,31.78216589,0,0
North Carolina,37,5,G3705,2015,147887,207625,355512,41.59831454,58.40168546,0,0
North Carolina,37,6,G3706,2015,143167,207983,351150,40.77089563,59.22910437,0,0
North Carolina,37,7,G3707,2015,135905,211801,347706,39.086182,60.913818,0,0
North Carolina,37,8,G3708,2015,133182,189863,323045,41.22707363,58.77292637,0,0
North Carolina,37,9,G3709,2015,139041,193452,332493,41.81772248,58.18227752,0,0
North Carolina,37,10,G3710,2015,128919,220825,349744,36.86096116,63.13903884,0,0
North Carolina,37,11,G3711,2015,129103,230405,359508,35.91102284,64.08897716,0,0
North Carolina,37,12,G3712,2015,234115,115185,349300,67.0240481,32.9759519,0,0
North Carolina,37,13,G3713,2015,156049,199443,355492,43.89662777,56.10337223,0,0
North Dakota,38,0,G3800,2015,80377,233980,338459,23.74792811,69.13097303,0,0
Ohio,39,1,G3901,2015,144644,210014,354788,40.76913537,59.19422303,0,0
Ohio,39,2,G3902,2015,111694,221193,340279,32.82424128,65.00342366,0,0
Ohio,39,3,G3903,2015,199791,91560,291351,68.57398808,31.42601192,0,0
Ohio,39,4,G3904,2015,98981,210227,309208,32.01113813,67.98886187,0,0
Ohio,39,5,G3905,2015,100392,244599,344991,29.09988956,70.90011044,0,0
Ohio,39,6,G3906,2015,88780,213975,302755,29.32404089,70.67595911,0,0
Ohio,39,7,G3907,2015,89638,198221,309553,28.95723834,64.03459181,0,0
Ohio,39,8,G3908,2015,87794,223833,325506,26.97154584,68.76463107,0,0
Ohio,39,9,G3909,2015,193966,88427,282398,68.68533063,31.31289882,0,0
Ohio,39,10,G3910,2015,109981,215724,336602,32.67389974,64.08874576,0,0
Ohio,39,11,G3911,2015,242917,59769,302686,80.25379436,19.74620564,0,0
Ohio,39,12,G3912,2015,112638,251266,377534,29.83519365,66.55453549,0,0
Ohio,39,13,G3913,2015,208610,99377,308004,67.72963987,32.26484072,0,0
Ohio,39,14,G3914,2015,130907,219191,350269,37.37327597,62.57790441,0,0
Ohio,39,15,G3915,2015,113960,222847,336807,33.83540128,66.16459872,0,0
Ohio,39,16,G3916,2015,119830,225794,345624,34.67062473,65.32937527,0,0
Oklahoma,40,1,G4001,2015,0,-99,-99,0,100,1,1
Oklahoma,40,2,G4002,2015,62387,189839,268870,23.20340685,70.60624093,0,0
Oklahoma,40,3,G4003,2015,63090,227525,290615,21.70913408,78.29086592,0,0
Oklahoma,40,4,G4004,2015,76472,204143,293189,26.08283394,69.62846492,0,0
Oklahoma,40,5,G4005,2015,103273,160184,280570,36.80828314,57.09234772,0,0
Oregon,41,1,G4101,2015,225391,139756,378095,59.61226676,36.96319708,0,0
Oregon,41,2,G4102,2015,106640,272952,380739,28.00868837,71.69005539,0,0
Oregon,41,3,G4103,2015,274687,0,382355,71.84082855,0,1,0
Oregon,41,4,G4104,2015,220628,157743,397568,55.49440599,39.67698608,0,0
Oregon,41,5,G4105,2015,199505,160443,373108,53.47111292,43.0017582,0,0
Pennsylvania,42,1,G4201,2015,245791,53219,299010,82.20159861,17.79840139,0,0
Pennsylvania,42,2,G4202,2015,322514,35131,357645,90.17713095,9.822869046,0,0
Pennsylvania,42,3,G4203,2015,0,244893,244893,0,100,1,0
Pennsylvania,42,4,G4204,2015,113372,220628,334000,33.94371257,66.05628743,0,0
Pennsylvania,42,5,G4205,2015,101082,206761,307843,32.83556878,67.16443122,0,0
Pennsylvania,42,6,G4206,2015,155000,207469,362469,42.7622776,57.2377224,0,0
Pennsylvania,42,7,G4207,2015,153824,225678,379502,40.53311972,59.46688028,0,0
Pennsylvania,42,8,G4208,2015,173555,207263,380818,45.57426382,54.42573618,0,0
Pennsylvania,42,9,G4209,2015,107985,186580,294565,36.65914145,63.34085855,0,0
Pennsylvania,42,10,G4210,2015,89823,211282,301105,29.83112203,70.16887797,0,0
Pennsylvania,42,11,G4211,2015,113800,199421,313221,36.33217441,63.66782559,0,0
Pennsylvania,42,12,G4212,2015,137353,221851,359204,38.23815993,61.76184007,0,0
Pennsylvania,42,13,G4213,2015,239316,0,239316,100,0,1,0
Pennsylvania,42,14,G4214,2015,255293,87999,343292,74.36613728,25.63386272,0,0
Pennsylvania,42,15,G4215,2015,124129,190618,326474,38.02109816,58.38688533,0,0
Pennsylvania,42,16,G4216,2015,134586,168669,313773,42.89279192,53.75510321,0,0
Pennsylvania,42,17,G4217,2015,157734,135430,293164,53.80401414,46.19598586,0,0
Pennsylvania,42,18,G4218,2015,0,293684,293684,0,100,1,0
Rhode Island,44,1,G4401,2015,130534,71023,202371,64.50232494,35.09544352,0,0
Rhode Island,44,2,G4402,2015,133108,70301,229148,58.08822246,30.67929897,0,0
South Carolina,45,1,G4501,2015,110539,190410,325170,33.99421841,58.55706246,0,0
South Carolina,45,2,G4502,2015,105306,183746,304996,34.52701019,60.24538027,0,0
South Carolina,45,3,G4503,2015,72933,196325,269540,27.05832158,72.83705572,0,0
South Carolina,45,4,G4504,2015,91676,198648,295670,31.00618933,67.1857138,0,0
South Carolina,45,5,G4505,2015,105772,161669,273006,38.74347084,59.21811242,0,0
South Carolina,45,6,G4506,2015,177947,70099,253901,70.08519068,27.6087924,0,0
South Carolina,45,7,G4507,2015,103454,176468,289463,35.73997368,60.96392285,0,0
South Dakota,46,0,G4600,2015,132810,237163,369973,35.89721412,64.10278588,0,0
Tennessee,47,1,G4701,2015,39024,198293,253025,15.42298192,78.36893588,0,0
Tennessee,47,2,G4702,2015,68401,212455,280856,24.35447347,75.64552653,0,0
Tennessee,47,3,G4703,2015,76727,176613,266006,28.84408622,66.39436704,0,0
Tennessee,47,4,G4704,2015,89141,165796,254937,34.96589353,65.03410647,0,0
Tennessee,47,5,G4705,2015,171111,102433,273554,62.55108681,37.44525761,0,0
Tennessee,47,6,G4706,2015,61995,202234,284490,21.79162712,71.08650568,0,0
Tennessee,47,7,G4707,2015,65226,200407,277513,23.50376379,72.21535568,0,0
Tennessee,47,8,G4708,2015,70925,194386,282733,25.0855047,68.75249794,0,0
Tennessee,47,9,G4709,2015,171361,41123,217957,78.62147121,18.86748304,0,0
Texas,48,1,G4801,2015,62847,192434,260409,24.1339585,73.89683152,0,0
Texas,48,2,G4802,2015,100231,168692,278236,36.02373525,60.62910623,0,0
Texas,48,3,G4803,2015,109420,193684,316467,34.57548496,61.20195787,0,0
Texas,48,4,G4804,2015,0,216643,246220,0,87.98757209,1,0
Texas,48,5,G4805,2015,0,155469,192875,0,80.60609203,1,0
Texas,48,6,G4806,2015,106667,159444,273296,39.0298431,58.34113928,0,0
Texas,48,7,G4807,2015,111991,143542,255533,43.82643338,56.17356662,0,0
Texas,48,8,G4808,2015,0,236379,236379,0,100,1,0
Texas,48,9,G4809,2015,152032,36491,188523,80.64374108,19.35625892,0,0
Texas,48,10,G4810,2015,120170,179221,312600,38.44209853,57.33237364,0,0
Texas,48,11,G4811,2015,0,201871,225548,0,89.50245624,1,0
Texas,48,12,G4812,2015,76029,196482,283115,26.85445844,69.40006711,0,0
Texas,48,13,G4813,2015,0,199050,221242,0,89.96935482,1,0
Texas,48,14,G4814,2015,99054,160631,259685,38.14390512,61.85609488,0,0
Texas,48,15,G4815,2015,101712,66877,177479,57.30931547,37.68164121,0,0
Texas,48,16,G4816,2015,150228,0,175229,85.73238448,0,1,0
Texas,48,17,G4817,2015,86603,149417,245728,35.2434399,60.80585037,0,0
Texas,48,18,G4818,2015,150157,48306,204308,73.49540889,23.64371439,0,0
Texas,48,19,G4819,2015,0,176314,203475,0,86.65143138,1,0
Texas,48,20,G4820,2015,149640,0,187669,79.73613117,0,1,0
Texas,48,21,G4821,2015,129765,202967,356031,36.44766888,57.00823805,0,0
Texas,48,22,G4822,2015,123679,181864,305543,40.47842693,59.52157307,0,0
Texas,48,23,G4823,2015,107526,110577,228965,46.96176271,48.29428079,0,0
Texas,48,24,G4824,2015,108389,154845,275635,39.32338056,56.17755365,0,0
Texas,48,25,G4825,2015,117073,180988,310196,37.74162143,58.34633587,0,0
Texas,48,26,G4826,2015,94507,211730,319080,29.61859095,66.35639965,0,0
Texas,48,27,G4827,2015,88329,142251,230580,38.307312,61.692688,0,0
Texas,48,28,G4828,2015,122086,57740,184442,66.19208206,31.30523417,0,0
Texas,48,29,G4829,2015,95649,31646,131982,72.47124608,23.97751208,0,0
Texas,48,30,G4830,2015,170502,41518,218826,77.91670094,18.97306536,0,0
Texas,48,31,G4831,2015,103852,166060,284588,36.49205167,58.35101972,0,0
Texas,48,32,G4832,2015,0,162868,229171,0,71.06832889,1,0
Texas,48,33,G4833,2015,93147,33222,126369,73.71032453,26.28967547,0,0
Texas,48,34,G4834,2015,104638,62323,166961,62.67212103,37.32787897,0,0
Texas,48,35,G4835,2015,124612,62384,197576,63.07041341,31.57468518,0,0
Texas,48,36,G4836,2015,0,193675,218565,0,88.61208336,1,0
Utah,49,1,G4901,2015,73380,182925,277451,26.44791333,65.93056071,0,0
Utah,49,2,G4902,2015,93778,170524,276819,33.87700989,61.60126292,0,0
Utah,49,3,G4903,2015,75716,209589,285305,26.53861657,73.46138343,0,0
Utah,49,4,G4904,2015,113413,147597,274569,41.30582841,53.7558865,0,0
Vermont,50,0,G5000,2015,264414,0,320467,82.50896348,0,1,0
Virginia,51,1,G5101,2015,140785,230213,384601,36.60546904,59.85761867,0,0
Virginia,51,2,G5102,2015,119440,190475,310567,38.45869007,61.33137133,0,0
Virginia,51,3,G5103,2015,208337,103289,312340,66.70199142,33.06941154,0,0
Virginia,51,4,G5104,2015,200136,145731,346656,57.73331487,42.03908197,0,0
Virginia,51,5,G5105,2015,148339,207758,356756,41.57995941,58.2353205,0,0
Virginia,51,6,G5106,2015,112170,225471,338409,33.14628157,66.62677411,0,0
Virginia,51,7,G5107,2015,160159,218057,379163,42.24014474,57.5100946,0,0
Virginia,51,8,G5108,2015,246653,98387,360676,68.38630793,27.27849926,0,0
Virginia,51,9,G5109,2015,87877,212838,310314,28.31873522,68.5879464,0,0
Virginia,51,10,G5110,2015,187712,210791,400083,46.91826446,52.68681749,0,0
Virginia,51,11,G5111,2015,247818,0,282003,87.87778853,0,1,0
Washington,53,1,G5301,2015,193619,155779,349398,55.41502813,44.58497187,0,0
Washington,53,2,G5302,2015,208314,117094,325408,64.01625037,35.98374963,0,0
Washington,53,3,G5303,2015,119820,193457,313277,38.24730191,61.75269809,0,0
Washington,53,4,G5304,2015,0,229919,229919,0,100,1,0
Washington,53,5,G5305,2015,130575,192959,323534,40.35897309,59.64102691,0,0
Washington,53,6,G5306,2015,201718,126116,327834,61.5305307,38.4694693,0,0
Washington,53,7,G5307,2015,378754,0,378754,100,0,1,0
Washington,53,8,G5308,2015,127720,193145,320865,39.80490237,60.19509763,0,0
Washington,53,9,G5309,2015,205165,76317,281482,72.88743152,27.11256848,0,0
Washington,53,10,G5310,2015,170460,120104,290564,58.66521661,41.33478339,0,0
West Virginia,54,1,G5401,2015,73534,163469,237003,31.02661148,68.97338852,0,0
West Virginia,54,2,G5402,2015,101207,140807,242014,41.81865512,58.18134488,0,0
West Virginia,54,3,G5403,2015,49708,140741,207332,23.97507379,67.88194779,0,0
Wisconsin,55,1,G5501,2015,107003,230072,354245,30.20593092,64.9471411,0,0
Wisconsin,55,2,G5502,2015,273537,124044,398060,68.71753002,31.16213636,0,0
Wisconsin,55,3,G5503,2015,257401,0,260370,98.85969966,0,1,0
Wisconsin,55,4,G5504,2015,220181,0,286909,76.74245144,0,1,0
Wisconsin,55,5,G5505,2015,114477,260706,390844,29.28969103,66.70333944,0,0
Wisconsin,55,6,G5506,2015,133072,204147,357183,37.25597243,57.15473581,0,0
Wisconsin,55,7,G5507,2015,138643,223418,362271,38.27052124,61.67151111,0,0
Wisconsin,55,8,G5508,2015,135682,227892,363780,37.29781736,62.64555501,0,0
Wyoming,56,0,G5600,2015,75466,156176,258788,29.16132124,60.34901155,0,0
